"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFI","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFI","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT21","WV01","WV03","WV20"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-02",,,"8.28",,,"0.00",,,"73","79","68",,,"  290","  280",,,,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-03",,,"8.50",,,"0.00",,,"71","77","68",,,"  270","  260",,,,,,"18.1","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-04",,,"8.28",,,"0.00",,,"71","76","67",,,"  260","  280",,,,,,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-05",,,"8.72",,,"0.00",,,"70","75","67",,,"  270","  270",,,,,,"18.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-06",,,"6.93",,,"0.00",,,"71","78","67",,,"  280","  280",,,,,,"18.1","21.9",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-07",,,"7.16",,,"0.00",,,"73","82","69",,,"  260","  260",,,,,,"18.1","21.0",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-08",,,"6.71",,,"0.02",,,"75","85","71",,,"  260","  260",,,,,,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-09",,,"6.26",,,"0.00",,,"74","83","69",,,"  260","  270",,,,,,"18.1","23.0",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-10",,,"6.26",,,"0.00",,,"71","78","66",,,"  270","  260",,,,,,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-11",,,"7.16",,,"0.00",,,"74","80","69",,,"  260","  260",,,,,,"18.1","21.9",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-12",,,"7.16",,,"0.00",,,"74","81","69",,,"  270","  270",,,,,,"23.0","25.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-13",,,"6.49",,,"0.00",,,"74","82","69",,,"  270","  260",,,,,,"19.9","23.0",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-14",,,"6.04",,,"0.00",,,"76","85","71",,,"  260","  270",,,,,,"18.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-15",,,"6.93",,,"0.00",,,"77","86","72",,,"  270","  260",,,,,,"21.9","25.9",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-16",,,"5.59",,,"0.00",,,"80","90","74",,,"  260","  260",,,,,,"16.1","21.0",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-17",,,"8.95",,,"0.00",,,"79","87","69",,,"  280","  280",,,,,,"23.9","30.0",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-18",,,"9.40",,,"0.00",,,"72","76","67",,,"  270","  270",,,,,,"23.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-19",,,"7.61",,,"0.00",,,"71","77","67",,,"  280","  280",,,,,,"18.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-20",,,"6.26",,,"0.00",,,"70","76","66",,,"  280","  260",,,,,,"15.0","18.1",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-21",,,"7.38",,,"0.00",,,"70","77","64",,,"  270","  270",,,,,,"18.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-22",,,"6.49",,,"0.00",,,"69","73","64",,,"  270","  270",,,,,,"15.0","19.9",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-23",,,"6.49",,,"0.00",,,"68","74","65",,,"  260","  270",,,,,,"16.1","21.0",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-24",,,"6.71",,,"0.00",,,"69","78","64",,,"  270","  270",,,,,,"19.9","21.9",,,,"    1","    1",,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-25",,,"7.83",,,"0.00",,,"71","78","66",,,"  270","  270",,,,,,"19.9","23.0",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-26",,,"8.95",,,"0.00",,,"70","75","66",,,"  260","  270",,,,,,"21.0","23.9",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-27",,,"8.05",,,"0.00",,,"68","72","63",,,"  270","  270",,,,,,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-28",,,"7.61",,,"0.00",,,"67","76","63",,,"  250","  250",,,,,,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-29",,,"6.26",,,"0.00",,,"67","73","62",,,"  260","  260",,,,,,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-09-30",,,"6.04",,,"0.00",,,"69","78","62",,,"  260","  270",,,,,,"15.0","19.9",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-01",,,"5.82",,,"0.00",,,"69","75","63",,,"  260","  270",,,,,,"15.0","19.9",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-02",,,"5.82",,,"0.00",,,"73","94","63",,,"  270","  260",,,,,,"16.1","18.1",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-03",,,"6.26",,,"0.00",,,"78","95","66",,,"  280","  280",,,,,,"16.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-04",,,"5.14",,,"0.00",,,"76","88","65",,,"  270",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-05",,,"5.14",,,"0.00",,,"74","85","63",,,"  270","  280",,,,,,"13.0","15.0",,,,"    1","    1",,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-06",,,"4.92",,,"0.00",,,"72","86","64",,,"  260",,,,,,,"13.0",,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-07",,,"5.37",,,"0.00",,,"71","87","65",,,"  280","  270",,,,,,"15.0","19.9",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-08",,,"5.14",,,"0.00",,,"70","75","64",,,"  260","  250",,,,,,"14.1","18.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-09",,,"6.93",,,"0.00",,,"69","76","66",,,"  260","  250",,,,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-10",,,"6.49",,,"0.00",,,"69","73","66",,,"  260","  270",,,,,,"15.0","19.9",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-11",,,"5.59",,,"0.00",,,"68","74","65",,,"  270","  280",,,,,,"17.0","21.0",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-12",,,"5.59",,,"0.00",,,"69","75","66",,,"  260","  260",,,,,,"15.0","18.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-13",,,"5.82",,,"0.00",,,"68","74","65",,,"  270","  280",,,,,,"14.1","19.9",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-14",,,"7.38",,,"0.00",,,"68","72","65",,,"  270","  260",,,,,,"15.0","18.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-15",,,"8.50",,,"0.00",,,"68","74","63",,,"  270","  280",,,,,,"18.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-16",,,"6.71",,,"0.00",,,"67","73","61",,,"  270",,,,,,,"14.1",,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-17",,,"7.61",,,"0.00",,,"67","73","60",,,"  280","  290",,,,,,"18.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-18",,,"5.82",,,"0.00",,,"67","73","60",,,"  270","  250",,,,,,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-19",,,"7.16",,,"0.00",,,"67","73","60",,,"  260","  230",,,,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-20",,,"6.04",,,"0.00",,,"68","73","65",,,"  260","  230",,,,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-21",,,"5.59",,,"0.00",,,"68","74","63",,,"  270","  260",,,,,,"15.0","19.9",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-22",,,"6.04",,,"0.00",,,"68","79","61",,,"  270","  260",,,,,,"14.1","19.9",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-23",,,"4.03",,,"0.00",,,"69","77","61",,,"  280","  280",,,,,,"13.0","16.1",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-24",,,"4.92",,,"0.00",,,"69","80","60",,,"  280","  270",,,,,,"12.1","14.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-25",,,"8.05",,,"0.00",,,"68","74","63",,,"  270","  270",,,,,,"19.9","23.0",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-26",,,"6.04",,,"0.00",,,"67","76","60",,,"  260","  240",,,,,,"15.0","18.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-27",,,"5.82",,,"0.00",,,"66","72","59",,,"  260","  260",,,,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-28",,,"4.92",,,"0.00",,,"66","73","59",,,"  270","  280",,,,,,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-29",,,"2.24",,,"0.00",,,"68","76","63",,,"  240",,,,,,,"6.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-30",,,"6.49",,,"0.00",,,"68","75","61",,,"  270","  270",,,,,,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-10-31",,,"5.14",,,"0.24",,,"66","69","60",,,"  230","  240",,,,,,"21.9","32.0",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-01",,,"9.62",,,"0.20",,,"63","65","56",,,"  270","  270",,,,,,"28.0","32.0",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-02",,,"6.49",,,"0.00",,,"60","67","51",,,"  260","  250",,,,,,"15.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-03",,,"6.04",,,"0.00",,,"62","74","52",,,"  240","  230",,,,,,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-04",,,"4.70",,,"0.00",,,"65","74","51",,,"  250","  230",,,,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-05",,,"4.47",,,"0.00",,,"67","81","54",,,"  270","  280",,,,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-06",,,"5.14",,,"0.00",,,"73","88","62",,,"  260","  280",,,,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-07",,,"6.04",,,"0.00",,,"72","86","61",,,"  270","  280",,,,,,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-08",,,"4.92",,,"0.00",,,"70","83","57",,,"  260","  280",,,,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-09",,,"5.82",,,"0.00",,,"65","68","62",,,"  260","  280",,,,,,"14.1","21.0",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-10",,,"4.92",,,"0.00",,,"63","67","61",,,"  260","  260",,,,,,"10.1","17.0",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-11",,,"7.61",,,"0.00",,,"63","66","62",,,"  270","  250",,,,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-12",,,"7.83",,,"0.00",,,"63","67","59",,,"  280","  290",,,,,,"17.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-13",,,"4.25",,,"0.00",,,"61","66","55",,,"  270","  250",,,,,,"14.1","18.1",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-14",,,"4.92",,,"0.00",,,"64","69","61",,,"  260","  260",,,,,,"15.0","18.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-15",,,"6.26",,,"0.00",,,"63","69","57",,,"  270","  270",,,,,,"17.0","18.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-16",,,"5.82",,,"0.00",,,"64","72","56",,,"  240","  190",,,,,,"13.0","19.9",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-17",,,"4.47",,,"0.00",,,"65","77","55",,,"  280","  280",,,,,,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-18",,,"5.82",,,"0.00",,,"65","76","54",,,"   50","   40",,,,,,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-19",,,"6.49",,,"0.00",,,"62","70","54",,,"  270","  230",,,,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-20",,,"7.38",,,"0.00",,,"61","68","53",,,"  270","  260",,,,,,"18.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-21",,,"7.61",,,"0.00",,,"63","69","57",,,"  240","  240",,,,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-22",,,"4.92",,,"0.00",,,"62","70","53",,,"  270","  250",,,,,,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-23",,,"6.71",,,"0.00",,,"65","79","57",,,"   10","  360",,,,,,"18.1","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-24",,,"4.47",,,"0.00",,,"67","79","56",,,"  220",,,,,,,"10.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-25",,,"4.92",,,"0.00",,,"66","78","55",,,"  270","  280",,,,,,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-26",,,"4.70",,,"0.00",,,"65","79","54",,,"  270","  290",,,,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-27",,,"5.37",,,"0.00",,,"69","86","58",,,"  270",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-28",,,"4.25",,,"0.00",,,"65","77","54",,,"  270","  280",,,,,,"13.0","15.0",,,,"    1","    1",,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-29",,,"6.93",,,"0.00",,,"62","72","52",,,"   80","   80",,,,,,"15.0","18.1",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-11-30",,,"6.71",,,"0.22",,,"62","66","59",,,"  100","  160",,,,,,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-01",,,"3.58",,,"0.00",,,"62","68","58",,,"   40",,,,,,,"8.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-02",,,"8.72",,,"1.12",,,"62","65","57",,,"   90","  100",,,,,,"21.0","25.1",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-03",,,"5.82",,,"0.21",,,"60","64","58",,,"   60","  320",,,,,,"13.0","21.9",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-04",,,"6.49",,,"0.00",,,"63","67","57",,,"  260","  290",,,,,,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-05",,,"5.14",,,"0.00",,,"62","67","58",,,"  270","  290",,,,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-06",,,"4.47",,,"0.00",,,"62","66","56",,,"  240","  230",,,,,,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-07",,,"4.47",,,"0.00",,,"62","72","54",,,"  270","  280",,,,,,"16.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-08",,,"4.25",,,"0.00",,,"65","75","56",,,"  260","  270",,,,,,"17.0","18.1",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-09",,,"3.36",,,"0.00",,,"63","72","55",,,"  250","  230",,,,,,"12.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-10",,,"4.47",,,"0.00",,,"61","69","53",,,"  270","  320",,,,,,"13.0","14.1",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-11",,,"9.40",,,"0.00",,,"62","65","60",,,"  130","  130",,,,,,"21.0","25.9",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-12",,,"11.63",,,"1.49",,,"60","62","54",,,"  270","  220",,,,,,"30.0","40.0",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-13",,,"5.37",,,"0.00",,,"57","62","50",,,"  260","  310",,,,,,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-14",,,"4.70",,,"0.00",,,"56","63","48",,,"  250","  270",,,,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-15",,,"3.58",,,"0.00",,,"56","64","49",,,"  130","  180",,,,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-16",,,"7.38",,,"0.73",,,"57","60","53",,,"   50","   20",,,,,,"14.1","29.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-17",,,"5.14",,,"0.18",,,"56","61","52",,,"  270","  270",,,,,,"18.1","21.0",,,,"    1",,"    1",,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-18",,,"3.13",,,"0.00",,,"56","61","49",,,"   70","  210",,,,,,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-19",,,"4.70",,,"0.00",,,"56","63","50",,,"  270","  290",,,,,,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-20",,,"3.80",,,"0.00",,,"57","62","50",,,"  270","  230",,,,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-21",,,"4.25",,,"0.00",,,"58","65","51",,,"  270","  270",,,,,,"13.0","15.0",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-22",,,"4.03",,,"0.00",,,"58","68","50",,,"  260","  250",,,,,,"10.1","13.0",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-23",,,"4.03",,,"0.00",,,"61","79","52",,,"  270","  280",,,,,,"12.1","15.0",,,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-24",,,"5.82",,,"0.00",,,"65","73","57",,,"  270","  290",,,,,,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-25",,,"13.65",,,"0.00",,,"60","64","52",,,"   10","  360",,,,,,"25.9","38.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-26",,,"5.14",,,"0.00",,,"54","62","44",,,"  350","  360",,,,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-27",,,"5.14",,,"0.00",,,"52","59","40",,,"  240","  230",,,,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-28",,,"4.70",,,"0.00",,,"51","59","42",,,"  260","  240",,,,,,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-29",,,"4.03",,,"0.00",,,"51","60","42",,,"  270","  260",,,,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-30",,,"8.50",,,"0.31",,,"52","58","46",,,"   90","   90",,,,,,"21.0","25.1",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-12-31",,,"6.04",,,"0.00",,,"49","57","42",,,"  330","  350",,,,,,"21.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-01-01",,,"5.14",,,"0.00",,,"47","57","36",,,"   60","   60",,,,,,"12.1","15.0",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-01-02",,,"4.25",,,"0.00",,,"48","56","38",,,"  280","  270",,,,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
